BX = 000 Event : 1
3 1 0000101|010|0101 0x02A5
4 0 0001000|110|0110 0x0466
4 1 0001010|010|0110 0x0526
BX = 000 Event : 41
0 0 0100110|011|0000 0x1330
0 1 0101010|100|0011 0x1543
1 0 0101110|101|0010 0x1752
2 0 0110101|011|0000 0x1AB0
4 0 0001011|011|0110 0x05B6
6 0 0010110|001|0000 0x0B10
BX = 001 Event : 42
0 0 1010101|101|0011 0x2AD3
0 1 1010110|011|0011 0x2B33
1 0 1011011|100|0000 0x2DC0
1 1 1011101|110|0010 0x2EE2
3 0 0000100|111|0011 0x0273
3 1 0000110|001|0011 0x0313
3 2 0000111|110|0100 0x03E4
3 3 0001001|101|0110 0x04D6
3 4 0001010|001|0110 0x0516
4 0 0001100|100|0001 0x0641
5 0 0100010|011|0100 0x1134
5 1 0100111|011|0110 0x13B6
6 0 0110000|100|0111 0x1847
BX = 010 Event : 43
1 0 0101100|110|0010 0x1662
3 0 0001000|101|0101 0x0455
3 1 0001001|111|0101 0x04F5
3 2 0001011|100|0110 0x05C6
7 0 0011011|010|0111 0x0DA7
BX = 011 Event : 44
1 0 0101000|111|0100 0x1474
2 0 0101011|000|0000 0x1580
3 0 0000001|110|0001 0x00E1
3 1 0000010|000|0001 0x0101
3 2 0000100|000|0001 0x0201
3 3 0001010|100|0011 0x0543
3 4 0001011|001|0100 0x0594
4 0 0001101|101|0011 0x06D3
BX = 100 Event : 45
0 0 0100101|101|0000 0x12D0
1 0 0101111|011|0100 0x17B4
1 1 0110101|000|0111 0x1A87
2 0 0110111|001|0001 0x1B91
3 0 0000001|101|0000 0x00D0
3 1 0000011|110|0001 0x01E1
3 2 0000111|110|0101 0x03E5
3 3 0001001|000|0101 0x0485
4 0 0001101|101|0100 0x06D4
5 0 0010011|111|0111 0x09F7
6 0 0010101|011|0000 0x0AB0
6 1 0010111|111|0001 0x0BF1
7 0 0011101|010|0100 0x0EA4
7 1 0011110|100|0111 0x0F47
BX = 101 Event : 46
1 0 0101101|111|0000 0x16F0
2 0 0000000|110|0111 0x0067
2 1 0000001|100|0111 0x00C7
2 2 0110011|011|0001 0x19B1
2 3 0110100|100|0010 0x1A42
2 4 0111001|010|0100 0x1CA4
2 5 0111011|111|0110 0x1DF6
3 0 0000010|110|0000 0x0160
3 1 0000011|010|0000 0x01A0
3 2 0000100|011|0010 0x0232
3 3 0000110|010|0100 0x0324
4 0 0001001|100|0101 0x04C5
5 0 0001111|001|0011 0x0793
BX = 110 Event : 47
0 0 0111110|101|0101 0x1F55
1 0 1000001|011|0110 0x20B6
2 0 0000000|101|0111 0x0057
2 1 1000010|011|0001 0x2131
2 2 1000111|101|0101 0x23D5
2 3 1001001|111|0110 0x24F6
3 0 0000100|001|0001 0x0211
3 1 0000111|011|0010 0x03B2
3 2 0001101|101|0111 0x06D7
4 0 0001110|100|0000 0x0740
4 1 0001111|100|0000 0x07C0
4 2 0010000|100|0000 0x0840
4 3 0010010|000|0000 0x0900
4 4 0010011|100|0001 0x09C1
BX = 111 Event : 48
2 0 0000000|010|0111 0x0027
3 0 0000001|110|0000 0x00E0
3 1 0000010|001|0001 0x0111
3 2 0000110|101|0001 0x0351
4 0 0001010|111|0010 0x0572
5 0 0001101|101|0000 0x06D0
6 0 0011001|001|0111 0x0C97
BX = 000 Event : 49
0 0 1001011|100|0101 0x25C5
1 0 1010010|010|0111 0x2927
2 0 1010110|011|0011 0x2B33
2 1 1011000|011|0110 0x2C36
3 0 0000001|001|0000 0x0090
3 1 0000010|110|0000 0x0160
3 2 0000101|111|0010 0x02F2
3 3 0000111|110|0011 0x03E3
3 4 0001000|110|0011 0x0463
3 5 0001010|010|0101 0x0525
3 6 0001011|010|0110 0x05A6
3 7 0001100|011|0110 0x0636
3 8 0010000|100|0111 0x0847
3 9 0010001|011|0111 0x08B7
3 a 0010101|101|0111 0x0AD7
4 0 0010110|101|0000 0x0B50
4 1 0010111|010|0000 0x0BA0
4 2 0011010|111|0011 0x0D73
4 3 0011011|110|0100 0x0DE4
4 4 0011101|111|0101 0x0EF5
4 5 0011110|011|0101 0x0F35
6 0 0110000|101|0001 0x1851
6 1 0110101|011|0111 0x1AB7
7 0 0111000|000|0010 0x1C02
7 1 0111001|000|0010 0x1C82
BX = 001 Event : 50
0 0 0011010|101|0000 0x0D50
4 0 0000011|000|0010 0x0182
4 1 0000101|101|0111 0x02D7
4 2 0000110|001|0111 0x0317
5 0 0001000|000|0000 0x0400
BX = 010 Event : 51
1 0 0100111|000|0010 0x1382
2 0 0101011|110|0101 0x15E5
3 0 0001000|000|0110 0x0406
3 1 0001001|101|0111 0x04D7
4 0 0001101|001|0100 0x0694
5 0 0010001|101|0000 0x08D0
5 1 0010010|110|0001 0x0961
6 0 0010111|100|0101 0x0BC5
7 0 0011001|110|0010 0x0CE2
BX = 011 Event : 52
1 0 0110111|001|0100 0x1B94
1 1 0111000|110|0100 0x1C64
1 2 0111011|100|0101 0x1DC5
1 3 0111100|110|0110 0x1E66
2 0 1000100|001|0100 0x2214
3 0 0000010|010|0000 0x0120
3 1 0000101|011|0000 0x02B0
3 2 0000111|101|0010 0x03D2
3 3 0001000|110|0100 0x0464
3 4 0001001|011|0101 0x04B5
3 5 0001101|010|0111 0x06A7
4 0 0001111|011|0001 0x07B1
4 1 0010000|100|0010 0x0842
4 2 0010010|100|0110 0x0946
5 0 0010111|111|0100 0x0BF4
6 0 0011100|100|0001 0x0E41
7 0 0011111|110|0010 0x0FE2
7 1 0100000|100|0010 0x1042
7 2 0100001|101|0010 0x10D2
BX = 100 Event : 53
1 0 0100110|001|0000 0x1310
1 1 0101000|011|0100 0x1434
2 0 0000000|000|0111 0x0007
2 1 0110001|111|0110 0x18F6
4 0 0001100|010|0001 0x0621
5 0 0011011|010|0111 0x0DA7
BX = 101 Event : 54
2 0 1100011|100|0001 0x31C1
2 1 1100110|110|0100 0x3364
3 0 0000101|011|0001 0x02B1
3 1 0000110|100|0001 0x0341
3 2 0001010|000|0110 0x0506
3 3 0010000|100|0110 0x0846
3 4 0010001|010|0110 0x08A6
3 5 0011001|000|0110 0x0C86
3 6 0011011|001|0110 0x0D96
3 7 0011110|101|0110 0x0F56
3 8 0011111|110|0110 0x0FE6
3 9 0100000|101|0110 0x1056
3 a 0100010|011|0111 0x1137
3 b 0100110|101|0111 0x1357
4 0 0101000|110|0000 0x1460
4 1 0101001|011|0000 0x14B0
4 2 0101100|010|0010 0x1622
4 3 0101101|000|0110 0x1686
4 4 0101110|011|0111 0x1737
4 5 0101111|000|0111 0x1787
4 6 0110000|000|0111 0x1807
4 7 0110011|100|0111 0x19C7
5 0 0111010|110|0010 0x1D62
BX = 110 Event : 55
0 0 0101110|010|0101 0x1725
2 0 0110110|001|0000 0x1B10
2 1 0111001|011|0001 0x1CB1
3 0 0000000|011|0010 0x0032
3 1 0000010|010|0010 0x0122
3 2 0000011|000|0011 0x0183
3 3 0000100|011|0100 0x0234
3 4 0000110|110|0100 0x0364
7 0 0100100|000|0111 0x1207
BX = 111 Event : 56
0 0 0111110|100|0110 0x1F46
2 0 1000011|011|0101 0x21B5
2 1 1000100|111|0110 0x2276
3 0 0000000|000|0000 0x0000
3 1 0000001|001|0001 0x0091
3 2 0000010|010|0001 0x0121
3 3 0001111|000|0101 0x0785
4 0 0010101|000|0101 0x0A85
4 1 0010111|001|0110 0x0B96
4 2 0011011|010|0111 0x0DA7
4 3 0011101|011|0111 0x0EB7
5 0 0100000|111|0011 0x1073
5 1 0100001|000|0011 0x1083
BX = 000 Event : 57
0 0 0100111|110|0000 0x13E0
1 0 0101010|001|0000 0x1510
1 1 0101101|100|0110 0x16C6
2 0 0110001|001|0001 0x1891
2 1 0110101|011|0110 0x1AB6
3 0 0000101|100|0110 0x02C6
BX = 001 Event : 58
0 0 0111000|110|0011 0x1C63
2 0 1000001|100|0011 0x20C3
3 0 0000110|110|0100 0x0364
4 0 0001101|110|0110 0x06E6
4 1 0001110|001|0111 0x0717
6 0 0011011|111|0001 0x0DF1
6 1 0011100|111|0010 0x0E72
7 0 0100111|101|0100 0x13D4
BX = 010 Event : 59
0 0 0110100|100|0011 0x1A43
0 1 0110101|011|0011 0x1AB3
1 0 0111010|001|0000 0x1D10
1 1 0111011|000|0010 0x1D82
1 2 1000011|100|0110 0x21C6
1 3 1000100|000|0110 0x2206
3 0 0000010|100|0000 0x0140
